ShelterPets#9279,None,Mouse Red,Purple,Green,Green Collar,Glasses,Green,Orange Tabby,None,Orange
ShelterPets#9280,Soccer Yellow,Stick,Green,None,Red Bow,None,Blue,Pug,None,Blue
ShelterPets#9281,Soccer Green,None,Yellow,None,Yellow Bow,Black Glasses,Cyan,Retriever,None,Blue
ShelterPets#9282,Basketball,None,Green,None,Purple Bow,None,Yellow,Retriever,None,Purple
ShelterPets#9283,Basketball,None,None,None,Purple Bow,None,Cyan,Retriever,None,Orange
ShelterPets#9284,None,Bone,Cyan,None,None,None,Yellow,Retriever,None,Orange
ShelterPets#9285,None,None,Yellow,Black and Red,Green Collar,None,Purple,Scotis,None,Red
ShelterPets#9286,None,Yarn Blue,Red,Cyan,Yellow Collar,None,Green,Orange Tabby,None,Yellow
ShelterPets#9287,None,None,Cyan,Green,None,None,Green,Pug,None,Orange
ShelterPets#9288,None,None,Green,None,None,None,Purple,Shiba,None,Yellow
ShelterPets#9289,None,Mouse Red,Yellow,None,Green Collar,Black Glasses,Blue,Orange Tabby,None,Yellow
ShelterPets#9290,Orange Fish,None,None,None,Green Collar,None,Green,Bengal,None,Cyan
ShelterPets#9291,None,Bone,None,Cyan,Yellow Collar,None,Blue,Shiba,None,Blue
ShelterPets#9292,None,Yarn Red,Purple,Crown Blue,Yellow Bow,None,Blue,Orange Tabby,None,Orange
ShelterPets#9293,None,Stick,Purple,None,Yellow Bow,None,Yellow,Dalmation,None,Purple
ShelterPets#9294,None,Yarn Yellow,None,Crown Red - Three Gems,Yellow Collar,None,Purple,Scotis,None,Blue
ShelterPets#9295,None,None,None,None,Yellow Collar,None,Yellow,Scotis,None,Green
ShelterPets#9296,None,None,Red,Black and Red,Red Collar,None,Blue,Shiba,None,Green
ShelterPets#9297,Basketball,None,None,None,Green Collar,None,Green,Pug,None,Green
ShelterPets#9298,Soccer,None,None,Orange,None,None,Yellow,Pug,None,Purple
ShelterPets#9299,None,None,None,Devil Horns,Cyan Collar,None,Blue,Pug,None,Pink
ShelterPets#9300,None,None,Red,Crown Red,Yellow Collar,Eye Patch,Green,Doodle (White),None,Yellow
ShelterPets#9301,None,None,None,Cyan,Orange Collar,None,Blue,Pug,None,Red
ShelterPets#9302,Soccer Yellow,None,None,Cyan,Blue Collar,None,Yellow,Shiba,None,Cyan
ShelterPets#9303,None,Mouse Gold,None,None,Green Collar,None,Purple,Orange Tabby,None,Purple
ShelterPets#9304,None,None,None,Green,Blue Collar,None,Green,Scotis,None,Cyan
ShelterPets#9305,None,None,Red,None,Green Collar,None,Blue,Shiba,None,Cyan
ShelterPets#9306,None,None,Red,Black and Red,None,SuperHero,Cyan,Pug,None,Blue
ShelterPets#9307,None,Bone,None,Yellow,Green Bow,None,Purple,Pug,None,Purple
ShelterPets#9308,Green Fish,Yarn Purple,None,None,Yellow Collar,Glasses,Yellow,Bengal,None,Orange
ShelterPets#9309,Orange Fish,Yarn Blue,None,None,Red Collar,None,Yellow,Scotis,None,Cyan
ShelterPets#9310,None,None,None,None,Green Collar,None,Blue,Pug,None,Pink
ShelterPets#9311,None,None,Yellow,Green,None,None,Green,Short Hair,None,Blue
ShelterPets#9312,None,None,None,None,None,None,Blue,Short Hair,None,Blue
ShelterPets#9313,None,None,None,None,Pink Bow,None,Cyan,Orange Tabby,None,Purple
ShelterPets#9314,None,None,None,None,Purple Collar,Glasses,Purple,Doodle (White),None,Pink
ShelterPets#9315,None,Yarn Yellow,None,Santa,None,SuperHero,Purple,Bengal,None,Purple
ShelterPets#9316,None,None,None,Devil Horns,None,None,Green,Scotis,None,Pink
ShelterPets#9317,Basketball,None,None,Green,Red Bow,None,Yellow,Doodle,None,Yellow
ShelterPets#9318,None,Yarn Purple,Red,None,Black Collar,Glasses,Green,Short Hair,None,Cyan
ShelterPets#9319,None,Yarn Yellow,None,Crown Blue,Yellow Collar,None,Yellow,Orange Tabby,None,Yellow
ShelterPets#9320,None,None,Red,None,Red Bow,None,Purple,Shiba,None,Red
ShelterPets#9321,None,Yarn Red,None,Purple,None,None,Blue,Bengal,None,Orange
ShelterPets#9322,Basketball,None,Cyan,None,Green Bow,None,Red,Pug,None,Orange
ShelterPets#9323,None,None,None,Santa,None,None,Yellow,Orange Tabby,None,Green
ShelterPets#9324,Basketball,Bone,None,None,None,None,Yellow,Pug,None,Yellow
ShelterPets#9325,None,None,None,Devil Horns,None,None,Purple,Bengal,None,Orange
ShelterPets#9326,None,Yarn Blue,Cyan,None,Cyan Bow,None,Cyan,Short Hair,None,Purple
ShelterPets#9327,None,None,None,None,Green Collar,None,Red,Scotis,None,Green
ShelterPets#9328,None,Bone,Green,None,None,Black Glasses,Green,Pug,None,Red
ShelterPets#9329,None,Yarn Yellow,Purple,Yellow,Black Collar,Glasses,Green,Scotis,None,Yellow
ShelterPets#9330,None,Mouse Red,Green,None,Blue Collar,SuperHero,Yellow,Orange Tabby,None,Purple
ShelterPets#9331,None,Yarn Red,Yellow,None,None,None,Red,Short Hair,None,Cyan
ShelterPets#9332,None,None,Yellow,Black and Red,Blue Collar,None,Green,Shiba,None,Cyan
ShelterPets#9333,Basketball,None,Purple,None,None,None,Green,Doodle,None,Purple
ShelterPets#9334,Soccer,None,Green,Purple,Cyan Collar,None,Green,Pug,None,Orange
ShelterPets#9335,None,Yarn Red,Purple,Crown Green,Cyan Bow,None,Purple,Sphynx,None,Pink
ShelterPets#9336,None,Yarn Yellow,Green,Purple,None,Glasses,Blue/Yellow,Bengal,None,Blue
ShelterPets#9337,None,None,Green,Green,Blue Collar,None,Yellow,Scotis,None,Cyan
ShelterPets#9338,None,None,None,None,None,None,Green,Retriever,None,Pink
ShelterPets#9339,None,Yarn Green,Red,None,None,None,Green,Bengal,None,Green
ShelterPets#9340,None,Yarn Purple,None,Devil Horns,Red Collar,None,Yellow,Scotis,None,Red
ShelterPets#9341,None,None,Red,Crown Red - Three Gems,Cyan Collar,None,Yellow,Pug,None,Cyan
ShelterPets#9342,None,Mouse White,None,None,Yellow Collar,None,Red,Scotis,None,Orange
ShelterPets#9343,None,None,Purple,Crown Red,None,None,Red,Scotis,None,Cyan
ShelterPets#9344,Soccer Blue,None,None,Cyan,Red Collar,Glasses,Purple,Retriever,None,Green
ShelterPets#9345,Soccer Purple,None,Purple,Orange,Cyan Collar,Glasses,Cyan,Doodle,None,Red
ShelterPets#9346,None,Bone,Red,None,Purple Bow,None,Cyan,Pug,None,Orange
ShelterPets#9347,None,None,None,Crown Green,Red Collar,None,Purple,Orange Tabby,None,Yellow
ShelterPets#9348,None,Yarn Yellow,None,None,Pink Bow,None,Blue,Scotis,None,Yellow
ShelterPets#9349,Orange Fish,Yarn Yellow,None,None,Green Bow,None,Yellow,Scotis,None,Orange
ShelterPets#9350,None,Yarn Yellow,Yellow,None,Blue Bow,Glasses,Green,Orange Tabby,None,Cyan
ShelterPets#9351,None,None,Cyan,Crown Blue - Three Gems,Yellow Bow,None,Blue,Pug,None,Orange
ShelterPets#9352,None,None,None,Devil Horns,Green Collar,None,Cyan,Pug,None,Pink
ShelterPets#9353,None,None,Green,Green,Yellow Collar,None,Cyan,Retriever,None,Purple
ShelterPets#9354,Soccer,Stick,Red,Devil Horns,Red Collar,Glasses,Purple,Pug,None,Red
ShelterPets#9355,None,None,None,Cyan,Red Bow,Glasses,Yellow,Scotis,None,Red
ShelterPets#9356,None,None,Purple,Black and Red,Yellow Collar,Glasses,Green,Pug,None,Red
ShelterPets#9357,None,None,Red,None,None,None,Green,Pug,None,Orange
ShelterPets#9358,None,None,None,None,None,None,Cyan,Bengal,None,Blue
ShelterPets#9359,None,None,None,Crown Red,Blue Bow,Glasses,Blue,Short Hair,None,Green
ShelterPets#9360,Soccer Red,None,None,None,Pink Bow,None,Purple,Retriever,None,Red
ShelterPets#9361,None,None,None,Orange,Red Collar,Eye Patch,Purple,Bengal,None,Blue
ShelterPets#9362,Green Fish,None,None,None,None,None,Blue,Scotis,None,Purple
ShelterPets#9363,None,Bone,Green,None,Purple Collar,None,Green,Retriever,None,Purple
ShelterPets#9364,None,None,None,Black and Red,None,None,Cyan,Pug,None,Red
ShelterPets#9365,None,None,Green,None,Red Collar,Eye Patch,Blue,Doodle (White),None,Purple
ShelterPets#9366,None,None,None,Crown Blue - Three Gems,None,None,Yellow,Orange Tabby,None,Cyan
ShelterPets#9367,None,Yarn Blue,Green,None,Green Bow,None,Red,Scotis,None,Blue
ShelterPets#9368,None,Yarn Purple,Yellow,None,Green Bow,None,Purple,Scotis,None,Blue
ShelterPets#9369,None,None,Green,Cyan,Cyan Collar,None,Blue,Doodle (White),None,Cyan
ShelterPets#9370,Pink Fish,None,Yellow,Cyan,Yellow Collar,None,Cyan,Bengal,None,Purple
ShelterPets#9371,None,None,Green,None,Purple Collar,None,Purple,Retriever,None,Red
ShelterPets#9372,Soccer,None,Yellow,Crown Green,Green Bow,Glasses,Green,Shiba,None,Cyan
ShelterPets#9373,Orange Fish,None,None,None,None,None,Cyan,Orange Tabby,None,Pink
ShelterPets#9374,Soccer,None,Red,None,None,None,Blue,Retriever,None,Yellow
ShelterPets#9375,None,Yarn Green,None,None,Black Collar,None,Yellow,Short Hair,None,Green
ShelterPets#9376,None,Yarn Blue,Cyan,None,Green Collar,None,Purple,Orange Tabby,None,Green
ShelterPets#9377,None,None,Cyan,Cyan,None,None,Cyan,Scotis,None,Red
ShelterPets#9378,Soccer Blue,None,None,Crown Red,Purple Collar,None,Green,Doodle,None,Blue
ShelterPets#9379,None,Mouse White,None,None,Yellow Bow,Glasses,Yellow,Scotis,None,Yellow
ShelterPets#9380,None,None,None,Yellow,Purple Collar,None,Blue,Shiba,None,Pink
ShelterPets#9381,None,Yarn Red,Purple,None,Green Collar,Glasses,Red,Orange Tabby,None,Cyan
ShelterPets#9382,None,None,Purple,Black and Red,Blue Collar,None,Blue,Scotis,None,Red
ShelterPets#9383,None,None,None,None,Blue Collar,Black Glasses,Green,Doodle (White),None,Pink
ShelterPets#9384,None,None,None,None,None,None,Cyan,Bengal,None,Yellow
ShelterPets#9385,None,None,None,Crown Blue,None,None,Purple,Short Hair,None,Pink
ShelterPets#9386,None,None,Green,None,Cyan Collar,None,Yellow,Pug,None,Orange
ShelterPets#9387,None,None,None,Purple,None,None,Purple,Pug,None,Blue
ShelterPets#9388,None,None,Cyan,Santa,Orange Collar,None,Yellow,Retriever,None,Red
ShelterPets#9389,None,None,None,Crown Green,Yellow Collar,None,Blue,Pug,None,Purple
ShelterPets#9390,Orange Fish,None,None,None,Red Collar,SuperHero,Purple,Scotis,None,Red
ShelterPets#9391,None,None,Red,Crown Blue,None,None,Red,Short Hair,None,Yellow
ShelterPets#9392,None,None,None,Orange,Blue Bow,Glasses,Green,Pug,None,Purple
ShelterPets#9393,Soccer Green,None,Green,Purple,Green Bow,None,Blue,Pug,None,Orange
ShelterPets#9394,None,None,None,None,None,None,Purple,Pug,None,Green
ShelterPets#9395,None,None,None,Yellow,Purple Collar,None,Blue,Pug,None,Cyan
ShelterPets#9396,None,Yarn Red,Yellow,Black and Red,Green Collar,None,Blue,Scotis,None,Purple
ShelterPets#9397,None,None,None,None,Green Bow,None,Red,Scotis,None,Pink
ShelterPets#9398,Green Fish,Yarn Green,Purple,Crown Green,Black Collar,None,Yellow,Short Hair,None,Red
ShelterPets#9399,None,Yarn Blue,None,None,Blue Collar,None,Purple,Bengal,None,Yellow
ShelterPets#9400,None,None,Purple,Crown Blue,None,None,Green,Pug,None,Cyan
ShelterPets#9401,None,None,None,None,None,Eye Patch,Green,Orange Tabby,None,Purple
ShelterPets#9402,None,Mouse Gray,None,Crown Green,Red Collar,3D Glasses,Purple,Scotis,None,Purple
ShelterPets#9403,None,Bone,None,Santa,Red Collar,None,Green,Pug,None,Red
ShelterPets#9404,Soccer,None,Green,Devil Horns,Yellow Collar,None,Green,Retriever,None,Blue
ShelterPets#9405,None,Yarn Blue,Cyan,Crown Green,None,None,Green,Short Hair,None,Blue
ShelterPets#9406,None,None,Yellow,None,Red Bow,None,Cyan,Pug,None,Orange
ShelterPets#9407,Soccer,None,Green,Green,Blue Collar,None,Yellow,Shiba,None,Green
ShelterPets#9408,Soccer Blue,None,Yellow,None,Yellow Collar,None,Yellow,Shiba,None,Yellow
ShelterPets#9409,None,None,Purple,None,Pink Bow,None,Blue,Pug,None,Orange
ShelterPets#9410,Soccer,None,Red,None,Green Collar,Black Glasses,Green,Pug,None,Yellow
ShelterPets#9411,None,Yarn Red,None,Santa,Yellow Collar,Glasses,Yellow,Short Hair,None,Yellow
ShelterPets#9412,None,None,Purple,Black and Red,Yellow Collar,None,Yellow,Scotis,None,Green
ShelterPets#9413,None,None,None,None,Blue Bow,None,Green,Scotis,None,Yellow
ShelterPets#9414,None,None,Purple,None,None,None,Pink/Blue,Short Hair,None,Green
ShelterPets#9415,None,None,None,None,Blue Collar,None,Yellow,Shiba,None,Green
ShelterPets#9416,Orange Fish,Yarn Green,Cyan,None,Red Bow,None,Cyan,Scotis,None,Cyan
ShelterPets#9417,Basketball,None,Purple,None,Red Collar,Glasses,Yellow,Shiba,None,Pink
ShelterPets#9418,None,None,None,None,None,Eye Patch,Blue,Scotis,None,Blue
ShelterPets#9419,None,Yarn Green,None,Green,None,None,Blue,Short Hair,None,Orange
ShelterPets#9420,None,Mouse Gray,None,None,Black Collar,Eye Patch,Green,Bengal,None,Green
ShelterPets#9421,None,None,Cyan,Crown Green,None,SuperHero,Cyan,Short Hair,None,Cyan
ShelterPets#9422,None,Yarn Yellow,None,Crown Blue - Three Gems,Green Bow,None,Blue/Yellow,Scotis,None,Cyan
ShelterPets#9423,None,None,None,None,Green Collar,None,Yellow,Shiba,None,Cyan
ShelterPets#9424,None,Yarn Red,None,None,Purple Bow,None,Green,Orange Tabby,None,Cyan
ShelterPets#9425,None,None,Purple,None,Orange Collar,Black Glasses,Green,Retriever,None,Cyan
ShelterPets#9426,None,None,Purple,None,Blue Collar,Black Glasses,Yellow,Short Hair,None,Green
ShelterPets#9427,Pink Fish,Yarn Red,None,Crown Blue,None,None,Pink/Blue,Sphynx,None,Pink
ShelterPets#9428,None,None,None,None,None,None,Yellow,Pug,None,Blue
ShelterPets#9429,None,Yarn Purple,None,None,Red Collar,None,Yellow,Scotis,None,Yellow
ShelterPets#9430,None,None,Green,None,Blue Bow,None,Yellow,Scotis,None,Yellow
ShelterPets#9431,None,None,None,Cyan,Yellow Collar,None,Blue,Bengal,None,Purple
ShelterPets#9432,None,None,Cyan,Crown Red - Three Gems,None,None,Blue,Pug,None,Cyan
ShelterPets#9433,None,Yarn Purple,Purple,Crown Red - Three Gems,None,Glasses,Blue,Scotis,None,Green
ShelterPets#9434,None,None,Cyan,None,Yellow Bow,Eye Patch,Green,Scotis,None,Green
ShelterPets#9435,None,None,Cyan,Crown Blue,Blue Collar,3D Glasses,Yellow,Scotis,None,Blue
ShelterPets#9436,None,None,None,Black and Red,Red Bow,Eye Patch,Purple,Short Hair,None,Green
ShelterPets#9437,None,Bone,Green,Santa,Green Collar,None,Green,Dalmation,None,Orange
ShelterPets#9438,None,None,Green,Purple,None,None,Cyan,Orange Tabby,None,Red
ShelterPets#9439,None,Mouse White,None,Green,None,None,Green,Orange Tabby,None,Red
ShelterPets#9440,None,Yarn Purple,None,Cyan,Green Collar,None,Blue/Yellow,Scotis,None,Red
ShelterPets#9441,None,Mouse White,None,None,None,None,Yellow,Scotis,None,Pink
ShelterPets#9442,None,Mouse Red,None,Devil Horns,None,None,Pink/Blue,Scotis,None,Green
ShelterPets#9443,Soccer,Stick,None,None,Green Collar,None,Blue,Pug,None,Cyan
ShelterPets#9444,None,None,None,None,Blue Bow,Glasses,Yellow,Retriever,None,Pink
ShelterPets#9445,None,Mouse White,None,None,Yellow Collar,None,Cyan,Orange Tabby,None,Green
ShelterPets#9446,None,None,None,Crown Green,Red Bow,None,Purple,Scotis,None,Pink
ShelterPets#9447,None,None,Yellow,Yellow,Red Collar,None,Purple,Pug,None,Cyan
ShelterPets#9448,None,None,None,Orange,Cyan Collar,SuperHero,Red,Shiba,None,Green
ShelterPets#9449,None,None,Purple,Crown Blue,Red Bow,None,Purple,Orange Tabby,None,Orange
ShelterPets#9450,Soccer,None,None,None,Cyan Collar,Black Glasses,Blue,Shiba,None,Red
ShelterPets#9451,None,None,None,Crown Green,Cyan Bow,Glasses,Green,Shiba,None,Purple
ShelterPets#9452,None,Yarn Yellow,None,Cyan,Red Collar,None,Red,Scotis,None,Red
ShelterPets#9453,None,None,None,Black and Red,None,None,Blue,Pug,None,Green
ShelterPets#9454,None,Yarn Green,None,Crown Blue - Three Gems,Yellow Bow,None,Green,Scotis,None,Pink
ShelterPets#9455,None,Yarn Green,Cyan,None,Red Collar,None,Yellow,Scotis,None,Red
ShelterPets#9456,Soccer,Bone,Purple,Crown Green,Pink Bow,None,Yellow,Pug,None,Yellow
ShelterPets#9457,None,Bone,None,None,Purple Collar,Black Glasses,Yellow,Pug,None,Pink
ShelterPets#9458,None,Yarn Red,Red,Crown Red - Three Gems,Yellow Collar,Glasses,Green,Scotis,None,Green
ShelterPets#9459,Soccer,None,None,Black and Red,Red Collar,None,Green,Shiba,None,Red
ShelterPets#9460,None,None,Cyan,Cyan,Green Collar,None,Blue,Pug,None,Cyan
ShelterPets#9461,None,None,None,Devil Horns,Black Collar,None,Purple,Orange Tabby,None,Cyan
ShelterPets#9462,None,None,Red,None,Yellow Collar,None,Green,Shiba,None,Cyan
ShelterPets#9463,None,None,None,None,Orange Collar,None,Blue,Retriever,None,Purple
ShelterPets#9464,None,None,Purple,Crown Green,Yellow Collar,None,Yellow,Pug,None,Green
ShelterPets#9465,Basketball,None,Yellow,Green,Blue Collar,None,Purple,Retriever,None,Yellow
ShelterPets#9466,None,None,None,None,None,None,Yellow,Scotis,None,Red
ShelterPets#9467,None,None,Cyan,None,Blue Bow,Glasses,Blue/Yellow,Scotis,None,Pink
ShelterPets#9468,None,None,Purple,None,Blue Collar,Glasses,Blue,Shiba,None,Red
ShelterPets#9469,None,None,Green,None,Green Bow,Eye Patch,Green,Doodle (White),None,Green
ShelterPets#9470,Basketball,None,None,Crown Red,Cyan Bow,SuperHero,Yellow,Pug,None,Green
ShelterPets#9471,None,None,None,None,Purple Bow,SuperHero,Pink/Blue,Scotis,None,Purple
ShelterPets#9472,Soccer Blue,None,Green,Yellow,Green Bow,None,Green,Dalmation,None,Red
ShelterPets#9473,Basketball,None,Red,None,Purple Collar,None,Yellow,Pug,None,Cyan
ShelterPets#9474,Pink Fish,Yarn Blue,None,None,Green Bow,None,Yellow,Scotis,None,Purple
ShelterPets#9475,None,None,Green,None,Cyan Collar,Glasses,Blue,Shiba,None,Pink
ShelterPets#9476,None,Mouse Gray,None,None,None,SuperHero,Red,Short Hair,None,Purple
ShelterPets#9477,None,None,Purple,Orange,None,SuperHero,Blue,Pug,None,Red
ShelterPets#9478,None,None,None,None,Orange Collar,None,Blue,Shiba,None,Orange
ShelterPets#9479,None,Yarn Yellow,Green,Yellow,Red Collar,None,Cyan,Bengal,None,Orange
ShelterPets#9480,None,Yarn Blue,Green,Cyan,None,None,Green,Scotis,None,Cyan
ShelterPets#9481,None,None,None,None,Black Collar,None,Purple,Scotis,None,Pink
ShelterPets#9482,None,None,None,None,Yellow Collar,Eye Patch,Purple,Scotis,None,Blue
ShelterPets#9483,None,Bone,Yellow,None,Cyan Bow,Glasses,Yellow,Shiba,None,Blue
ShelterPets#9484,Soccer,None,Purple,Black and Red,None,None,Purple,Pug,None,Blue
ShelterPets#9485,None,None,None,Orange,Blue Collar,None,Purple,Orange Tabby,None,Cyan
ShelterPets#9486,Pink Fish,None,None,None,Yellow Bow,None,Purple,Orange Tabby,None,Orange
ShelterPets#9487,Soccer Blue,None,None,None,Blue Collar,None,Yellow,Pug,None,Cyan
ShelterPets#9488,None,Mouse Red,None,Devil Horns,Green Collar,None,Cyan,Scotis,None,Red
ShelterPets#9489,Green Fish,None,None,None,Black Collar,Glasses,Yellow,Scotis,None,Yellow
ShelterPets#9490,None,None,Cyan,None,Yellow Collar,None,Purple,Short Hair,None,Orange
ShelterPets#9491,None,Yarn Purple,Purple,Cyan,None,None,Pink/Blue,Sphynx,Wings,Yellow
ShelterPets#9492,Basketball,None,None,None,None,Black Glasses,Cyan,Doodle (White),None,Pink
ShelterPets#9493,None,None,None,None,Orange Collar,None,Blue,Retriever,None,Blue
ShelterPets#9494,None,None,Purple,Yellow,None,None,Purple,Shiba,None,Green
ShelterPets#9495,Soccer,Bone,Cyan,None,None,None,Yellow,Retriever,None,Orange
ShelterPets#9496,None,None,Purple,Devil Horns,Blue Collar,Black Glasses,Blue,Short Hair,None,Pink
ShelterPets#9497,Basketball,None,None,None,Red Collar,Glasses,Yellow,Retriever,None,Red
ShelterPets#9498,None,Yarn Yellow,None,None,None,None,Purple,Short Hair,None,Purple
ShelterPets#9499,Basketball,None,Yellow,Devil Horns,Green Collar,Black Glasses,Green,Retriever,None,Blue
ShelterPets#9500,None,Mouse Red,Green,Black and Red,None,None,Green,Short Hair,None,Blue
ShelterPets#9501,Pink Fish,None,None,Black and Red,Purple Bow,None,Red,Scotis,None,Red
ShelterPets#9502,Pink Fish,None,Green,None,None,None,Red,Orange Tabby,None,Green
ShelterPets#9503,None,None,Red,None,Pink Bow,None,Purple,Pug,None,Blue
ShelterPets#9504,Soccer Yellow,Stick,Cyan,None,Blue Collar,Glasses,Cyan,Pug,None,Purple
ShelterPets#9505,Orange Fish,None,Red,None,None,Eye Patch,Cyan,Orange Tabby,None,Pink
ShelterPets#9506,None,None,Purple,Black and Red,Red Bow,None,Green,Retriever,None,Cyan
ShelterPets#9507,Basketball,None,None,Devil Horns,None,SuperHero,Green,Pug,None,Cyan
ShelterPets#9508,None,Yarn Green,None,Green,Red Bow,None,Red,Scotis,None,Yellow
ShelterPets#9509,None,None,Purple,Orange,None,None,Green,Pug,None,Red
ShelterPets#9510,Soccer Yellow,None,None,Crown Blue,Blue Bow,Glasses,Purple,Shiba,None,Orange
ShelterPets#9511,Soccer,None,Purple,None,None,None,Green,Shiba,None,Pink
ShelterPets#9512,None,Yarn Green,None,None,None,None,Pink/Blue,Scotis,None,Yellow
ShelterPets#9513,None,None,Red,None,Yellow Bow,None,Yellow,Scotis,None,Blue
ShelterPets#9514,Orange Fish,None,None,Orange,None,None,Red,Scotis,None,Yellow
ShelterPets#9515,Orange Fish,None,Red,Orange,Blue Collar,Eye Patch,Purple,Short Hair,None,Yellow
ShelterPets#9516,None,None,None,Black and Red,Red Collar,None,Yellow,Scotis,None,Blue
ShelterPets#9517,None,Stick,Red,Crown Red - Three Gems,Purple Collar,Glasses,Cyan,Pug,None,Pink
ShelterPets#9518,None,Yarn Green,None,None,Green Collar,Eye Patch,Cyan,Scotis,None,Yellow
ShelterPets#9519,None,Mouse White,None,Crown Green,Yellow Collar,None,Cyan,Scotis,None,Yellow
ShelterPets#9520,None,None,Purple,None,None,SuperHero,Blue,Retriever,None,Red
ShelterPets#9521,Soccer,None,Cyan,Devil Horns,Turquoise,None,Green,Retriever,None,Orange
ShelterPets#9522,None,None,None,None,Pink Bow,None,Purple,Pug,None,Pink
ShelterPets#9523,None,None,None,Devil Horns,Green Collar,Eye Patch,Red,Sphynx,None,Cyan
ShelterPets#9524,None,None,Red,Green,None,None,Green,Shiba,None,Red
ShelterPets#9525,None,Yarn Green,None,Green,Yellow Collar,Glasses,Blue,Short Hair,None,Red
ShelterPets#9526,Green Fish,None,Green,None,Blue Collar,None,Yellow,Orange Tabby,None,Red
ShelterPets#9527,Soccer,None,None,None,Purple Bow,Black Glasses,Cyan,Retriever,None,Orange
ShelterPets#9528,None,Mouse White,Purple,None,Yellow Bow,None,Blue/Yellow,Bengal,None,Red
ShelterPets#9529,None,None,Green,Orange,None,None,Blue,Scotis,None,Cyan
ShelterPets#9530,None,Yarn Green,None,None,Yellow Collar,None,Purple,Scotis,None,Blue
ShelterPets#9531,None,Mouse Red,Green,None,Yellow Collar,None,Cyan,Scotis,None,Pink
ShelterPets#9532,None,None,None,Devil Horns,Orange Collar,SuperHero,Yellow,Shiba,None,Purple
ShelterPets#9533,None,None,None,None,Blue Collar,None,Cyan,Retriever,None,Purple
ShelterPets#9534,None,None,None,None,Purple Collar,None,Red,Pug,None,Cyan
ShelterPets#9535,None,Mouse Gray,None,None,Yellow Collar,None,Cyan,Short Hair,None,Purple
ShelterPets#9536,None,None,None,Black and Red,Red Collar,Eye Patch,Purple,Short Hair,None,Cyan
ShelterPets#9537,None,Yarn Red,None,Black and Red,Pink Bow,None,Blue,Scotis,None,Blue
ShelterPets#9538,None,Mouse Gray,Cyan,Santa,Yellow Collar,Glasses,Yellow,Orange Tabby,None,Purple
ShelterPets#9539,None,None,None,None,Blue Collar,None,Green,Scotis,None,Purple
ShelterPets#9540,None,Stick,Cyan,Crown Red,None,Glasses,Blue,Pug,None,Pink
ShelterPets#9541,Soccer,None,None,Santa,Cyan Collar,None,Purple,Retriever,None,Pink
ShelterPets#9542,None,Yarn Green,Cyan,None,Cyan Bow,None,Purple,Bengal,None,Yellow
ShelterPets#9543,None,None,None,Black and Red,Orange Collar,None,Purple,Retriever,None,Yellow
ShelterPets#9544,None,None,Green,None,Black Collar,None,Blue,Scotis,None,Yellow
ShelterPets#9545,None,Yarn Purple,None,None,Yellow Bow,None,Blue/Yellow,Short Hair,None,Green
ShelterPets#9546,Soccer,None,Yellow,Crown Blue,Purple Bow,None,Blue,Retriever,None,Blue
ShelterPets#9547,None,Yarn Red,Green,Cyan,Blue Collar,None,Red,Scotis,None,Cyan
ShelterPets#9548,Soccer Purple,None,None,Devil Horns,Yellow Collar,Eye Patch,Green,Shiba,None,Orange
ShelterPets#9549,None,None,Green,Orange,Orange Collar,None,Blue,Pug,None,Purple
ShelterPets#9550,None,None,None,Devil Horns,Red Bow,None,Yellow,Short Hair,None,Orange
ShelterPets#9551,Green Fish,None,Red,None,Green Collar,None,Yellow,Orange Tabby,None,Pink
ShelterPets#9552,None,None,None,None,None,None,Blue,Doodle,None,Yellow
ShelterPets#9553,None,Bone,None,None,Cyan Collar,None,Green,Pug,None,Green
ShelterPets#9554,None,None,None,Green,Cyan Collar,None,Green,Shiba,None,Yellow
ShelterPets#9555,None,None,Green,Green,Green Bow,None,Blue,Retriever,None,Pink
ShelterPets#9556,None,None,None,None,Cyan Collar,None,Purple,Doodle,None,Yellow
ShelterPets#9557,None,None,Yellow,Crown Blue,Yellow Collar,Eye Patch,Yellow,Retriever,None,Orange
ShelterPets#9558,None,None,None,None,Green Collar,Glasses,Cyan,Retriever,None,Green
ShelterPets#9559,None,None,Purple,Devil Horns,Orange Collar,None,Green,Pug,None,Purple
ShelterPets#9560,None,None,Red,Crown Green,None,None,Green,Pug,None,Purple
ShelterPets#9561,None,Bone,Cyan,None,Purple Bow,None,Yellow,Retriever,None,Cyan
ShelterPets#9562,Basketball,None,None,Purple,None,None,Green,Pug,None,Purple
ShelterPets#9563,None,Yarn Yellow,Yellow,None,None,None,Red,Scotis,None,Cyan
ShelterPets#9564,None,Mouse Gray,None,None,Black Collar,None,Green,Bengal,None,Yellow
ShelterPets#9565,None,None,Purple,Devil Horns,None,None,Green,Retriever,None,Cyan
ShelterPets#9566,None,None,Red,Crown Green,Green Bow,None,Blue,Scotis,None,Blue
ShelterPets#9567,None,None,Green,Black and Red,None,None,Purple,Short Hair,None,Blue
ShelterPets#9568,Soccer,None,Cyan,None,Cyan Bow,Glasses,Purple,Pug,None,Cyan
ShelterPets#9569,None,None,Yellow,None,None,SuperHero,Cyan,Orange Tabby,None,Pink
ShelterPets#9570,None,None,Green,None,Cyan Collar,Glasses,Red,Retriever,None,Blue
